"board_id","block_id","reg_dt","major","minor","lc1","lc2","lc3","lc4","etc"
"K001","3","2021-06-28 14:44:09.914000","1","3","51","0","0","0",\N
"K001","3","2021-06-28 14:44:09.604000","1","3","52","0","0","0",\N
"K001","3","2021-06-28 14:44:09.328000","1","3","55","0","0","0",\N
"K001","3","2021-06-28 14:44:09.014000","1","3","59","0","0","0",\N
"K001","3","2021-06-28 14:44:08.655000","1","3","62","0","0","0",\N
"K001","3","2021-06-28 14:44:08.372000","1","3","66","0","0","0",\N
"K001","3","2021-06-28 14:44:08.030000","1","3","68","0","0","0",\N
"K001","3","2021-06-28 14:44:07.674000","1","3","91","0","0","0",\N
"K001","3","2021-06-28 14:44:07.374000","1","3","104","0","0","0",\N
"K001","3","2021-06-28 14:44:07.065000","1","3","116","0","0","0",\N
"K001","3","2021-06-28 14:44:06.764000","1","3","122","0","0","0",\N
"K001","3","2021-06-28 14:44:06.455000","1","3","139","0","0","0",\N
"K001","3","2021-06-28 14:44:06.151000","1","3","150","0","0","0",\N
"K001","3","2021-06-28 14:44:05.867000","1","3","155","0","0","0",\N
"K001","4","2021-06-28 14:44:05.534000","1","4","0","123","0","0",\N
"K001","3","2021-06-28 14:44:05.534000","1","3","999","0","79","74",\N
"K001","2","2021-06-28 14:44:05.534000","1","2","119","0","0","0",\N
"K001","4","2021-06-28 14:44:05.231000","1","4","0","181","0","0",\N
"K001","3","2021-06-28 14:44:05.231000","1","3","999","0","79","77",\N
"K001","2","2021-06-28 14:44:05.231000","1","2","169","0","0","0",\N
"K001","4","2021-06-28 14:44:04.925000","1","4","0","349","93","0",\N
"K001","3","2021-06-28 14:44:04.925000","1","3","999","0","79","78",\N
"K001","2","2021-06-28 14:44:04.925000","1","2","63","0","0","0",\N
"K001","3","2021-06-28 14:44:04.584000","1","3","999","70","79","80",\N
"K001","2","2021-06-28 14:44:04.584000","1","2","166","0","0","0",\N
"K001","3","2021-06-28 14:44:04.286000","1","3","999","0","79","76",\N
"K001","2","2021-06-28 14:44:04.286000","1","2","106","0","0","0",\N
"K001","4","2021-06-28 14:44:03.975000","1","4","0","130","0","0",\N
"K001","3","2021-06-28 14:44:03.975000","1","3","999","0","79","73",\N
"K001","2","2021-06-28 14:44:03.975000","1","2","78","0","0","0",\N
"K001","4","2021-06-28 14:44:03.674000","1","4","0","173","53","0",\N
"K001","3","2021-06-28 14:44:03.674000","1","3","999","0","80","73",\N
"K001","2","2021-06-28 14:44:03.674000","1","2","73","0","0","0",\N
"K001","4","2021-06-28 14:44:03.358000","1","4","0","77","0","0",\N
"K001","3","2021-06-28 14:44:03.358000","1","3","999","0","83","0",\N
"K001","4","2021-06-28 14:44:03.072000","1","4","0","65","0","0",\N
"K001","3","2021-06-28 14:44:03.072000","1","3","999","303","68","0",\N
"K001","4","2021-06-28 14:44:02.761000","1","4","0","68","0","0",\N
"K001","3","2021-06-28 14:44:02.761000","1","3","999","423","0","0",\N
"K001","4","2021-06-28 14:44:02.461000","1","4","0","99","0","0",\N
"K001","3","2021-06-28 14:44:02.461000","1","3","999","303","0","96",\N
"K001","4","2021-06-28 14:44:02.171000","1","4","0","171","0","0",\N
"K001","3","2021-06-28 14:44:02.171000","1","3","999","101","60","114",\N
"K001","4","2021-06-28 14:44:01.964000","1","4","0","195","0","0",\N
"K001","3","2021-06-28 14:44:01.964000","1","3","999","0","74","66",\N
"K001","4","2021-06-28 14:44:01.534000","1","4","0","95","0","0",\N
"K001","3","2021-06-28 14:44:01.534000","1","3","999","105","0","277",\N
"K001","3","2021-06-28 14:44:01.231000","1","3","999","257","153","545",\N
"K001","3","2021-06-28 14:44:00.931000","1","3","999","613","177","374",\N
"K001","3","2021-06-28 14:44:00.629000","1","3","999","945","205","204",\N
"K001","3","2021-06-28 14:44:00.294000","1","3","999","994","146","123",\N
"K001","3","2021-06-28 14:44:00.005000","1","3","999","917","73","54",\N
"K001","4","2021-06-28 14:43:59.706000","1","4","0","65","0","0",\N
"K001","3","2021-06-28 14:43:59.706000","1","3","999","719","0","59",\N
"K001","4","2021-06-28 14:43:59.395000","1","4","0","206","58","0",\N
"K001","3","2021-06-28 14:43:59.395000","1","3","999","75","80","74",\N
"K001","2","2021-06-28 14:43:59.395000","1","2","66","0","0","64",\N
"K001","4","2021-06-28 14:43:59.024000","1","4","0","921","197","57",\N
"K001","3","2021-06-28 14:43:59.024000","1","3","999","0","80","78",\N
"K001","2","2021-06-28 14:43:59.024000","1","2","63","0","0","0",\N
"K001","4","2021-06-28 14:43:58.739000","1","4","0","842","195","51",\N
"K001","3","2021-06-28 14:43:58.739000","1","3","999","0","80","0",\N
"K001","4","2021-06-28 14:43:58.373000","1","4","0","514","169","0",\N
"K001","3","2021-06-28 14:43:58.373000","1","3","999","0","80","183",\N
"K001","4","2021-06-28 14:43:58.055000","1","4","0","713","185","52",\N
"K001","3","2021-06-28 14:43:58.055000","1","3","999","0","80","280",\N
"K001","4","2021-06-28 14:43:57.745000","1","4","0","717","158","59",\N
"K001","3","2021-06-28 14:43:57.745000","1","3","999","53","80","0",\N
"K001","4","2021-06-28 14:43:57.445000","1","4","0","320","94","0",\N
"K001","3","2021-06-28 14:43:57.445000","1","3","999","0","81","145",\N
"K001","4","2021-06-28 14:43:57.165000","1","4","0","149","0","0",\N
"K001","3","2021-06-28 14:43:57.165000","1","3","999","557","70","259",\N
"K001","3","2021-06-28 14:43:56.835000","1","3","999","999","113","0",\N
"K001","3","2021-06-28 14:43:56.465000","1","3","999","999","79","0",\N
"K001","3","2021-06-28 14:43:56.165000","1","3","999","999","80","0",\N
"K001","4","2021-06-28 14:43:55.874000","1","4","0","54","0","0",\N
"K001","3","2021-06-28 14:43:55.874000","1","3","999","999","0","59",\N
"K001","4","2021-06-28 14:43:55.505000","1","4","0","102","0","0",\N
"K001","3","2021-06-28 14:43:55.505000","1","3","999","701","0","0",\N
"K001","4","2021-06-28 14:43:55.207000","1","4","0","67","0","0",\N
"K001","3","2021-06-28 14:43:55.207000","1","3","999","618","0","0",\N
"K001","3","2021-06-28 14:43:54.894000","1","3","999","639","0","0",\N
"K001","2","2021-06-28 14:43:54.894000","1","2","0","0","0","67",\N
"K001","3","2021-06-28 14:43:54.596000","1","3","999","659","0","0",\N
"K001","2","2021-06-28 14:43:54.596000","1","2","0","0","0","77",\N
"K001","3","2021-06-28 14:43:54.275000","1","3","999","717","0","0",\N
"K001","2","2021-06-28 14:43:54.275000","1","2","0","0","0","97",\N
"K001","3","2021-06-28 14:43:53.984000","1","3","999","670","0","0",\N
"K001","2","2021-06-28 14:43:53.984000","1","2","0","0","0","98",\N
"K001","3","2021-06-28 14:43:53.685000","1","3","999","661","0","0",\N
"K001","2","2021-06-28 14:43:53.685000","1","2","0","0","0","100",\N
"K001","3","2021-06-28 14:43:53.375000","1","3","999","651","0","0",\N
"K001","2","2021-06-28 14:43:53.375000","1","2","0","0","0","98",\N
"K001","3","2021-06-28 14:43:53.071000","1","3","999","611","0","0",\N
"K001","2","2021-06-28 14:43:53.071000","1","2","0","0","0","80",\N
"K001","3","2021-06-28 14:43:52.768000","1","3","999","600","0","0",\N
"K001","2","2021-06-28 14:43:52.768000","1","2","0","0","0","74",\N
"K001","3","2021-06-28 14:43:52.425000","1","3","999","629","0","0",\N
"K001","2","2021-06-28 14:43:52.425000","1","2","0","0","0","89",\N
"K001","3","2021-06-28 14:43:52.125000","1","3","999","687","0","0",\N
"K001","2","2021-06-28 14:43:52.125000","1","2","0","0","0","105",\N
"K001","3","2021-06-28 14:43:51.762000","1","3","999","652","0","0",\N
"K001","2","2021-06-28 14:43:51.762000","1","2","0","0","0","85",\N
"K001","3","2021-06-28 14:43:51.455000","1","3","999","690","0","0",\N
"K001","2","2021-06-28 14:43:51.455000","1","2","0","0","0","91",\N
"K001","3","2021-06-28 14:43:51.153000","1","3","999","718","0","0",\N
"K001","2","2021-06-28 14:43:51.153000","1","2","0","0","0","121",\N
"K001","3","2021-06-28 14:43:50.851000","1","3","999","701","0","0",\N
"K001","2","2021-06-28 14:43:50.851000","1","2","0","0","0","123",\N
"K001","3","2021-06-28 14:43:50.504000","1","3","999","764","55","0",\N
"K001","2","2021-06-28 14:43:50.504000","1","2","0","0","0","134",\N
"K001","3","2021-06-28 14:43:50.195000","1","3","999","826","62","62",\N
"K001","2","2021-06-28 14:43:50.195000","1","2","63","0","0","140",\N
"K001","3","2021-06-28 14:43:49.875000","1","3","999","808","65","63",\N
"K001","2","2021-06-28 14:43:49.875000","1","2","70","0","0","151",\N
"K001","3","2021-06-28 14:43:49.565000","1","3","999","789","66","63",\N
"K001","2","2021-06-28 14:43:49.565000","1","2","72","0","0","156",\N
"K001","3","2021-06-28 14:43:49.265000","1","3","999","782","67","64",\N
"K001","2","2021-06-28 14:43:49.265000","1","2","74","0","0","160",\N
"K001","3","2021-06-28 14:43:48.954000","1","3","999","773","68","64",\N
"K001","2","2021-06-28 14:43:48.954000","1","2","77","0","0","164",\N
"K001","3","2021-06-28 14:43:48.654000","1","3","999","773","67","64",\N
"K001","2","2021-06-28 14:43:48.654000","1","2","77","0","0","167",\N
"K001","3","2021-06-28 14:43:48.361000","1","3","999","821","66","64",\N
"K001","2","2021-06-28 14:43:48.361000","1","2","70","0","0","150",\N
"K001","3","2021-06-28 14:43:48.051000","1","3","999","832","65","64",\N
"K001","2","2021-06-28 14:43:48.051000","1","2","69","0","0","147",\N
"K001","3","2021-06-28 14:43:47.734000","1","3","999","843","64","63",\N
"K001","2","2021-06-28 14:43:47.734000","1","2","64","0","0","140",\N
"K001","3","2021-06-28 14:43:47.434000","1","3","999","830","64","62",\N
"K001","2","2021-06-28 14:43:47.434000","1","2","64","0","0","142",\N
"K001","3","2021-06-28 14:43:47.141000","1","3","999","825","65","64",\N
"K001","2","2021-06-28 14:43:47.141000","1","2","68","0","0","145",\N
"K001","3","2021-06-28 14:43:46.831000","1","3","999","831","66","64",\N
"K001","2","2021-06-28 14:43:46.831000","1","2","69","0","0","146",\N
"K001","3","2021-06-28 14:43:46.564000","1","3","999","837","66","65",\N
"K001","2","2021-06-28 14:43:46.564000","1","2","69","0","0","145",\N
"K001","3","2021-06-28 14:43:46.204000","1","3","999","825","67","65",\N
"K001","2","2021-06-28 14:43:46.204000","1","2","72","0","0","149",\N
"K001","3","2021-06-28 14:43:45.904000","1","3","999","812","67","64",\N
"K001","2","2021-06-28 14:43:45.904000","1","2","71","0","0","150",\N
"K001","3","2021-06-28 14:43:45.604000","1","3","999","806","67","64",\N
"K001","2","2021-06-28 14:43:45.604000","1","2","72","0","0","151",\N
"K001","3","2021-06-28 14:43:45.284000","1","3","999","837","68","68",\N
"K001","2","2021-06-28 14:43:45.284000","1","2","77","0","0","151",\N
"K001","3","2021-06-28 14:43:45.011000","1","3","999","868","69","70",\N
"K001","2","2021-06-28 14:43:45.011000","1","2","78","0","0","148",\N
"K001","3","2021-06-28 14:43:44.632000","1","3","999","882","69","70",\N
"K001","2","2021-06-28 14:43:44.632000","1","2","77","0","0","144",\N
"K001","3","2021-06-28 14:43:44.314000","1","3","999","840","69","69",\N
"K001","2","2021-06-28 14:43:44.314000","1","2","76","0","0","154",\N
"K001","3","2021-06-28 14:43:44.037000","1","3","999","754","69","67",\N
"K001","2","2021-06-28 14:43:44.037000","1","2","79","0","0","170",\N
"K001","3","2021-06-28 14:43:43.755000","1","3","999","779","68","66",\N
"K001","2","2021-06-28 14:43:43.755000","1","2","77","0","0","166",\N
"K001","3","2021-06-28 14:43:43.556000","1","3","999","794","67","66",\N
"K001","2","2021-06-28 14:43:43.556000","1","2","69","0","0","147",\N
"K001","3","2021-06-28 14:43:43.075000","1","3","999","667","65","59",\N
"K001","2","2021-06-28 14:43:43.075000","1","2","64","0","0","153",\N
"K001","4","2021-06-28 14:43:42.785000","1","4","0","56","0","0",\N
"K001","3","2021-06-28 14:43:42.785000","1","3","999","568","70","61",\N
"K001","2","2021-06-28 14:43:42.785000","1","2","81","0","0","195",\N
"K001","3","2021-06-28 14:43:42.481000","1","3","999","638","70","60",\N
"K001","2","2021-06-28 14:43:42.481000","1","2","76","0","0","183",\N
"K001","3","2021-06-28 14:43:42.181000","1","3","999","664","65","54",\N
"K001","2","2021-06-28 14:43:42.181000","1","2","62","0","0","161",\N
"K001","3","2021-06-28 14:43:41.865000","1","3","999","767","58","54",\N
"K001","2","2021-06-28 14:43:41.865000","1","2","53","0","0","141",\N
"K001","3","2021-06-28 14:43:41.565000","1","3","999","788","56","51",\N
"K001","2","2021-06-28 14:43:41.565000","1","2","0","0","0","140",\N
"K001","3","2021-06-28 14:43:41.240000","1","3","999","833","54","54",\N
"K001","2","2021-06-28 14:43:41.240000","1","2","0","0","0","136",\N
"K001","3","2021-06-28 14:43:40.926000","1","3","999","805","59","54",\N
"K001","2","2021-06-28 14:43:40.926000","1","2","55","0","0","166",\N
"K001","3","2021-06-28 14:43:40.629000","1","3","999","881","63","65",\N
"K001","2","2021-06-28 14:43:40.629000","1","2","65","0","0","153",\N
"K001","3","2021-06-28 14:43:40.331000","1","3","999","879","65","65",\N
"K001","2","2021-06-28 14:43:40.331000","1","2","66","0","0","132",\N
"K001","3","2021-06-28 14:43:40.004000","1","3","999","862","67","67",\N
"K001","2","2021-06-28 14:43:40.004000","1","2","68","0","0","134",\N
"K001","3","2021-06-28 14:43:39.722000","1","3","999","859","68","67",\N
"K001","2","2021-06-28 14:43:39.722000","1","2","72","0","0","145",\N
"K001","3","2021-06-28 14:43:39.401000","1","3","999","899","63","65",\N
"K001","2","2021-06-28 14:43:39.401000","1","2","60","0","0","129",\N
"K001","3","2021-06-28 14:43:39.101000","1","3","999","910","61","63",\N
"K001","2","2021-06-28 14:43:39.101000","1","2","56","0","0","124",\N
"K001","3","2021-06-28 14:43:38.811000","1","3","999","925","59","62",\N
"K001","2","2021-06-28 14:43:38.811000","1","2","51","0","0","116",\N
"K001","3","2021-06-28 14:43:38.601000","1","3","999","873","62","63",\N
"K001","2","2021-06-28 14:43:38.601000","1","2","58","0","0","128",\N
"K001","3","2021-06-28 14:43:38.171000","1","3","999","853","65","65",\N
"K001","2","2021-06-28 14:43:38.171000","1","2","65","0","0","137",\N
"K001","3","2021-06-28 14:43:37.864000","1","3","999","853","66","66",\N
"K001","2","2021-06-28 14:43:37.864000","1","2","67","0","0","140",\N
"K001","3","2021-06-28 14:43:37.584000","1","3","999","894","66","69",\N
"K001","2","2021-06-28 14:43:37.584000","1","2","66","0","0","129",\N
"K001","3","2021-06-28 14:43:37.214000","1","3","999","775","65","63",\N
"K001","2","2021-06-28 14:43:37.214000","1","2","64","0","0","144",\N
"K001","3","2021-06-28 14:43:36.913000","1","3","999","743","64","59",\N
"K001","2","2021-06-28 14:43:36.913000","1","2","61","0","0","143",\N
